conc_uM,dF_F0,SEM
0.06324555320336757,0.029175050301810924,0.0025840735716946635
0.19999999999999996,0.06438631790744478,0.0010354029393762482
0.6324555320336758,0.07847082494969819,0.004200848805763915
1.9999999999999998,0.016096579476861283,0.0021783298271102363
6.324555320336758,0.05633802816901415,0.005912764728022403
20.0,0.11468812877263582,0.000352965553603975
63.245553203367585,0.11569416498993976,0.011032239297574105
200.0,0.7474849094567405,0.004781715433074759
