conc_uM,dF_F0,SEM
0.06324555320336757,0.027692307692307693,0.017850932057819218
0.19999999999999996,0.023846153846153934,0.027560075296063146
0.6324555320336758,0.04153846153846154,0.014871632920746166
1.9999999999999998,-0.021538461538461496,0.023611129652257715
6.324555320336758,0.08307692307692308,0.006575235808626578
20.0,0.09153846153846158,0.018424768643417157
63.245553203367585,0.14230769230769236,0.009663251103607858
200.0,0.8938461538461538,0.0035085323873973724
