conc_uM,dF_F0,SEM
0.06324555320336757,0.008935824532900127,0.04656332115038812
0.19999999999999996,0.09179528838342815,0.013159943388426697
0.6324555320336758,0.10154346060113734,0.00646711130880717
1.9999999999999998,0.11697806661251016,0.0067487834533101415
6.324555320336758,0.3533712428919579,0.0018140330698994019
20.0,0.8480909829406988,0.0014632352485824754
63.245553203367585,1.9358245329000816,0.000992160368423902
200.0,4.13566206336312,0.0038696901580739154
