conc_uM,dF_F0,SEM
0.06324555320336757,0.0279720279720279,0.021211366003782695
0.19999999999999996,0.02860775588048315,0.01885654710932858
0.6324555320336758,0.04640813731722808,0.016797906022140506
1.9999999999999998,0.05403687221869025,0.012141104844745454
6.324555320336758,0.07565162110616648,0.008460682176324532
20.0,0.11951684678957399,0.007185927540252947
63.245553203367585,0.17418944691671948,0.005622712835633765
200.0,0.49523204068658605,0.0015083826529762282
