conc_uM,dF_F0,SEM
0.06324555320336757,-0.019780219780219783,0.02623207722843304
0.19999999999999996,0.010989010989011115,0.10659224698065353
0.6324555320336758,0.03296703296703297,0.023361306034938578
1.9999999999999998,0.0043956043956045205,0.15227000485376013
6.324555320336758,0.046153846153846156,0.022677879660351973
20.0,0.019780219780219783,0.023694273847379745
63.245553203367585,0.030769230769230896,0.06581423017127529
200.0,-0.008791208791208666,0.09612290703852801
