conc_uM,dF_F0,SEM
0.06324555320336757,0.07692307692307693,0.000974406016169702
0.19999999999999996,0.028879892037786837,0.018184075898405618
0.6324555320336758,0.07260458839406214,0.01213394289914113
1.9999999999999998,0.024561403508771867,0.003626919782983709
6.324555320336758,0.07962213225371113,0.006709731698506194
20.0,0.05910931174089069,0.0013448792740328051
63.245553203367585,0.049932523616734205,0.0022692600005584365
200.0,0.19190283400809716,0.002473700477874415
